공연시설ID,공연시설명,공연장수,시설특성,개관연도,객석수,전화번호,홈페이지,주소,위도,경도,레스토랑여부,카페여부,편의점여부,놀이방여부,수유실여부,장애시설_주차장,장애시설_화장실,장애시설_경사로,장애시설_엘리베이터,주차시설여부,mt13s,returncode,errmsg,responsetime,시군구,시도
FC003311,숭의교회,1.0,기타(비공연장),,0.0,032-880-8000,https://sech.modoo.at/,인천광역시 미추홀구 독배로 485(숭의동),37.4606792,126.6447166,Y,N,N,Y,N,N,N,N,N,Y,,,,,미추홀구,인천광역시
FC000064,은평문화예술회관,2.0,공공(문예회관),1996.0,1051.0,02-351-3736,https://www.efac.or.kr/,서울특별시 은평구 녹번로 16 (녹번동),37.6036744,126.927865,N,N,N,N,N,N,Y,Y,N,Y,,,,,은평구,서울특별시
FC003187,텐더리커피앤디저트,1.0,기타(비공연장),,0.0,,,서울특별시 마포구 성미산로29길 35(연남동),37.5655284,126.9216572,N,N,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC003191,청담 예인아트홀,1.0,민간(대학로 외),,90.0,,,서울특별시 강남구 도산대로81길 45(청담동),37.5270366,127.0461887,N,N,N,N,N,N,N,N,N,N,,,,,강남구,서울특별시
FC001545,남문로데오아트홀,1.0,민간(대학로 외),2016.0,180.0,031-217-5201,https://www.facebook.com/%EB%82%A8%EB%AC%B8%EB%A1%9C%EB%8D%B0%EC%98%A4%EC%95%84%ED%8A%B8%ED%99%80-643757809136281,경기도 수원시 팔달구 행궁로 88 (교동),37.2745955,127.015446,N,Y,N,N,N,N,N,N,N,N,,,,,수원시,경기도
FC003052,긱라이브하우스,1.0,민간(대학로 외),2003.0,50.0,02-3141-5292,https://www.geeklivehouse.co.kr/,서울특별시 마포구 신촌로10길 7(동교동),37.5563796,126.9320433,N,N,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC000402,두산아트센터,3.0,민간(대학로 외),2007.0,920.0,02-708-5001,http://www.doosanartcenter.com/,서울특별시 종로구 종로33길 15 (연지동),37.571729,127.00118929999996,N,N,N,N,N,N,N,N,N,Y,,,,,종로구,서울특별시
FC000177,김동수플레이하우스 (폐관),1.0,민간(대학로),2000.0,200.0,02-3675-4675,,서울특별시 종로구 대학로 60,37.57655505065009,127.002562967917,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC002127,프리즘홀 (프리즘플러스),1.0,민간(대학로 외),,120.0,070-8150-2979,http://ugcc.net/list/board.php?id=liveclub&page=1&page_num=10&select_arrange=headnum&desc=&sn=on&ss=off&sc=off&keyword=%C5%94%C5%BB%C3%81%C3%B6%C5%BE%C5%BE%C5%BE%C5%BE&category=&no=74,서울특별시 마포구 양화로12길 6 (서교동),37.5516588,126.9175099,N,N,N,N,N,N,N,N,N,Y,,,,,마포구,서울특별시
FC003050,종로여가,1.0,기타(비공연장),,0.0,,https://blog.naver.com/local_concierge_cafe,서울특별시 종로구 창신길 55(창신동),37.5741515,127.010447,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC001152,구 사춤전용관(낙원상가) (폐관),1.0,민간(대학로 외),2004.0,370.0,02-3676-7616,http://www.sachoom.com/,서울특별시 종로구 낙원동 284-6 낙원빌딩 5층 502,37.5725341,126.98779020000006,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC001384,SH아트홀,1.0,민간(대학로),2011.0,260.0,02-747-2265,https://www.facebook.com/sharthall/,서울특별시 종로구 동숭길 25 (동숭동),37.5798541,127.0035752,N,Y,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC002032,폼텍웍스홀,1.0,민간(대학로 외),2014.0,100.0,02-323-3644,http://www.workshall.co.kr/,서울특별시 마포구 잔다리로3길 34 (서교동),37.5506968,126.9178776,N,N,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC003158,제이엘 씨어터,1.0,민간(대학로 외),,130.0,070-4887-1267,https://blog.naver.com/elent0801,서울특별시 마포구 어울마당로 94-8(서교동),37.5531403,126.9222208,N,N,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC000095,하남문화예술회관,3.0,공공(문예회관),2007.0,1291.0,031-790-7979,http://www.hnart.or.kr:8080/content.do?id=29&menu=8&code=1,경기도 하남시 신평로 125 (덕풍동),37.544736,127.20683669999994,N,N,N,N,N,Y,Y,Y,N,Y,,,,,하남시,경기도
FC001423,성북구민회관,1.0,공공(기타),1990.0,750.0,02-924-6781,https://www.sbculture.or.kr/culture/main/contents.do?menuNo=500219,서울특별시 성북구 성북로4길 177 - 0 성북구민회관,37.589116,127.01821459999996,N,N,N,N,N,N,N,N,N,Y,,,,,성북구,서울특별시
FC001855,시흥ABC행복학습센터,2.0,공공(기타),2014.0,466.0,031-310-2063,https://www.siheung.go.kr/edu/contents.do?mId=0501000000,경기도 시흥시 소래산길 11 (대야동),37.4490582,126.78477470000009,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,,,,,시흥시,경기도
FC003205,인천여성문화회관(인천여성가족재단),1.0,공공(기타),,302.0,032-511-3141,https://www.ifwf.or.kr/incheon/index.do,인천광역시 부평구 길주로 539(갈산동),37.5078617,126.7219406,N,N,N,N,N,N,N,N,N,N,,,,,부평구,인천광역시
FC001228,순위아트홀1관 [대학로],1.0,민간(대학로),2014.0,221.0,02-766-7667,,서울특별시 종로구 대학로10길 11 (동숭동),37.5818127,127.00279060000004,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC000156,티켓링크 1975 씨어터(구.능동 어린이회관),3.0,민간(대학로 외),1975.0,450.0,02-2204-6028,http://www.yookyoung.org,서울특별시 광진구 광나루로 441 (능동),37.5465004,127.07880590000002,N,Y,N,N,N,Y,N,N,N,Y,,,,,광진구,서울특별시
FC001846,알디스페이스 아트홀 (폐관),1.0,민간(대학로 외),2017.0,81.0,,http://rdimusic.com/rdispace/,서울특별시 강남구 도산대로89길 8 (청담동) 지하1층,37.5249256,127.05068729999994,N,N,N,N,N,Y,N,N,N,Y,,,,,강남구,서울특별시
FC003196,극단 예터,1.0,민간(대학로 외),,0.0,,,경기도 부천시 부일로 547-1(소사동),37.4848448,126.7911093,N,N,N,N,N,N,N,N,N,N,,,,,부천시,경기도
FC001077,강남아트홀,2.0,민간(대학로 외),2010.0,243.0,02-537-5510,https://www.facebook.com/gangnamarthall,"서울특별시 서초구 서초대로73길 30 (서초동, 서초성우빌리지)",37.5000705,127.02485219999994,N,N,N,N,N,N,N,N,N,Y,,,,,서초구,서울특별시
FC001413,LIG아트홀 [합정],1.0,민간(대학로 외),2013.0,138.0,02-331-0094,https://blog.naver.com/ligarts,서울특별시 마포구 양화로 19 (합정동),37.5637561,126.90842109999994,N,N,N,N,N,N,N,N,N,Y,,,,,마포구,서울특별시
FC002150,서울마리나,1.0,민간(대학로 외),,0.0,02-3780-8400,https://marinaru.modoo.at/,서울특별시 영등포구 여의서로 160 (여의도동),37.5349223,126.9131927,Y,N,N,N,N,Y,N,N,N,Y,,,,,영등포구,서울특별시
FC002140,롯데호텔 [서울],1.0,기타(비공연장),,1100.0,02-771-1000,https://www.lottehotel.com/seoul-hotel/ko.html,서울특별시 중구 을지로 30 (소공동),37.5648082,126.9810886,Y,N,N,N,N,N,N,N,N,Y,,,,,중구,서울특별시
FC000736,올래홀,1.0,민간(대학로),2005.0,172.0,00-1566-5588,,서울특별시 종로구 대학로10길 24 (동숭동),37.5815685,127.00353990000008,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC000062,백암아트홀,1.0,민간(대학로 외),2004.0,417.0,02-559-1333,http://www.baekamhall.com/,서울특별시 강남구 테헤란로113길 7 (삼성동),37.5103488,127.06596250000008,N,N,N,N,N,Y,N,N,Y,Y,,,,,강남구,서울특별시
FC002777,후암스테이지,2.0,민간(대학로),2003.0,230.0,,https://m.cafe.daum.net/mimania,서울특별시 종로구 대학로11길 23 (명륜4가),37.5820588,127.0004181,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC001907,컨벤트펍 (The convent Live Pub),1.0,기타(비공연장),,0.0,02-335-4576,https://www.facebook.com/conventseoul/,서울특별시 마포구 와우산로17길 19-22 (서교동),37.549602,126.921266,Y,Y,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC001524,플레이스 막(PALCE MAK)1,1.0,민간(대학로 외),2012.0,27.0,010-9838-5768,http://blog.naver.com/placemak,서울특별시 마포구 성미산로 198 (연남동),37.5623371,126.92669090000004,N,N,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC003188,비쥬얼먼트,1.0,기타(비공연장),,0.0,,,경기도 평택시 중앙2로43번길 20(합정동),36.9921376,127.0922254,N,N,N,N,N,N,N,N,N,N,,,,,평택시,경기도
FC000035,양주별산대놀이마당,1.0,공공(기타),2000.0,494.0,031-840-9986,http://www.sandae.com/,경기도 양주시 부흥로1399번길 47 (유양동) 양주별산대놀이마당,37.7861431,127.03149889999996,N,N,N,N,N,Y,Y,Y,N,Y,,,,,양주시,경기도
FC001214,최일화 스튜디오,1.0,민간(대학로),2011.0,50.0,02-766-8484,http://blog.naver.com/hyehwastory/120153935178,서울특별시 종로구 이화장1길 24 (이화동),37.5773694,127.00575709999998,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC003265,세빛섬,2.0,공공(기타),2015.0,550.0,02-537-2440,http://www.ficonvention.com/,서울특별시 서초구 올림픽대로 2085-14(반포동),37.5124362,126.9959623,Y,Y,N,N,N,N,N,N,N,Y,,,,,서초구,서울특별시
FC000213,하나투어 브이홀,1.0,민간(대학로 외),2008.0,270.0,02-338-0958,http://www.vhall.co.kr/,서울특별시 마포구 홍익로 25 (서교동),37.5543874,126.92195190000008,N,N,N,N,N,N,N,N,N,Y,,,,,마포구,서울특별시
FC002027,벨로주 [망원],1.0,민간(대학로 외),2018.0,65.0,02-323-7798,http://www.veloso.co.kr/,서울특별시 마포구 포은로 117 (망원동),37.5574188,126.9042664,N,Y,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC001928,더케이호텔 [서울],3.0,기타(비공연장),1991.0,2100.0,02-571-8100,https://www.thek-hotel.co.kr/skmh/,서울특별시 서초구 바우뫼로 12길 70 (양재동),37.4682875,127.0330648,Y,Y,N,N,N,Y,Y,N,N,Y,,,,,서초구,서울특별시
FC001173,성수아트홀(성수문화복지회관),1.0,공공(문예회관),2012.0,352.0,02-2204-7571,https://www.sdfac.or.kr/kor/sdfac/sub/contents.do?gotoMenuNo=08020500,서울특별시 성동구 뚝섬로1길 43 (성수동1가),37.5443376,127.04692750000004,N,Y,N,N,Y,Y,Y,N,N,Y,,,,,성동구,서울특별시
FC000126,동서울아트홀,1.0,민간(대학로 외),2012.0,234.0,02-3436-7777,https://artistgroup.modoo.at/?link=esh79zjk,서울특별시 광진구 구의강변로 38 (구의동),37.534124,127.09187599999996,N,N,N,N,N,N,N,N,N,Y,,,,,광진구,서울특별시
FC003262,LP Sound Studio,1.0,민간(대학로 외),,0.0,02-572-8254,https://blog.naver.com/ryoo0125,서울특별시 서초구 바우뫼로41길 16(양재동),37.4812615,127.041301,N,N,N,N,N,N,N,N,N,N,,,,,서초구,서울특별시
FC000354,케이아트 디딤홀,1.0,민간(대학로 외),2017.0,120.0,070-7613-3002,https://kart2017.modoo.at/,서울특별시 마포구 와우산로18길 30 (서교동) 지층,37.5514511,126.9240539,N,N,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC000388,동숭아트센터 (폐관),3.0,민간(대학로),1989.0,764.0,02-766-3390,http://www.dsartcenter.co.kr/index_start.asp,서울특별시 종로구 동숭길 122 (동숭동),37.5836443,127.00366099999997,N,Y,N,N,N,Y,N,Y,N,Y,,,,,종로구,서울특별시
FC001090,세익스피어 극장 (폐관),1.0,민간(대학로),2008.0,120.0,02-743-0771,http://cafe.naver.com/spthater.cafe,서울특별시 종로구 동숭길 51 (동숭동),37.5805179,127.0041777,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC003341,홍대 stay.round.GEE,1.0,민간(대학로 외),,0.0,,,서울특별시 마포구 양화로 100-10(서교동),37.5525194,126.9189778,N,N,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC003256,아우라 라이브카페,1.0,민간(대학로 외),,0.0,,,서울특별시 강서구 마곡중앙로 161-11(마곡동),37.5679746,126.826721,N,N,N,N,N,N,N,N,N,N,,,,,강서구,서울특별시
FC000122,부천시민회관,4.0,공공(문예회관),1988.0,1255.0,032-320-6300,http://www.bcf.or.kr/,경기도 부천시 원미구 부일로 365 (중동),37.4886325,126.7706582,N,N,N,N,N,Y,Y,Y,N,Y,,,,,부천시,경기도
FC003244,링크아트센터,2.0,민간(대학로),2022.0,860.0,,,서울특별시 종로구 대학로14길 29(혜화동),37.5846899,127.0022947,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC000842,엠팟홀 (구. 삼익아트홀),2.0,민간(대학로 외),1995.0,150.0,02-541-3929,http://www.mpot.co.kr/,서울특별시 강남구 학동로 171 (논현동) 삼익악기빌딩 3층,37.5139927,127.02955880000002,N,N,N,N,N,N,N,N,N,N,,,,,강남구,서울특별시
FC001438,수원SK아트리움,2.0,공공(문예회관),2014.0,1250.0,031-250-5300,http://www.suwonskartrium.or.kr/,경기도 수원시 장안구 이목로 24-25 (정자동),37.3096379,126.98655699999996,N,Y,N,N,N,Y,Y,N,Y,Y,,,,,수원시,경기도
FC000793,용산아트홀,2.0,공공(문예회관),2010.0,1091.0,02-2199-7260,http://art.yongsan.go.kr,서울특별시 용산구 녹사평대로 150(이태원동 34-87),37.53248508020631,126.990347010138,N,Y,Y,Y,N,Y,N,N,N,Y,,,,,용산구,서울특별시
FC003254,스페이스한강,1.0,민간(대학로 외),,50.0,,https://www.instagram.com/space_hangang/,서울특별시 마포구 와우산로 128(창전동),37.5533112,126.9276554,N,N,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC001180,고양시문예회관,1.0,공공(문예회관),1989.0,334.0,031-965-2957,http://goart.gys.or.kr/,경기도 고양시 덕양구 고양시청로 10 (주교동),37.6578318,126.83299450000004,N,N,N,N,N,Y,Y,Y,N,Y,,,,,고양시,경기도
FC002685,KOTE(코트),1.0,민간(대학로 외),,0.0,02-2138-8351,https://www.kote.kr/Rent_kote_live,서울특별시 종로구 인사동길 7 (인사동),37.5715579,126.9868358,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC002061,우리소극장 [의정부],1.0,민간(대학로 외),2020.0,50.0,010-3954-5899,https://woorihall.modoo.at/,경기도 의정부시 용민로 483 (민락동),37.7507781,127.1181088,N,Y,Y,N,N,Y,Y,N,N,Y,,,,,의정부시,경기도
FC002040,살롱 문보우,1.0,기타(비공연장),2018.0,80.0,02-322-6406,https://www.instagram.com/salon.moonbow/,서울특별시 마포구 잔다리로 113 (서교동),37.5570807,126.9137973,Y,Y,N,N,N,N,N,N,N,Y,,,,,마포구,서울특별시
FC002871,에피소드 서초 393,1.0,기타(비공연장),,0.0,010-5470-2299,https://www.epsd.co.kr/ep393/,서울특별시 서초구 강남대로49길 10(서초동),37.4899382,127.0298994,N,N,N,N,N,N,N,N,N,Y,,,,,서초구,서울특별시
FC001435,종로아이들극장,1.0,공공(기타),2016.0,281.0,02-2088-4290,https://jct.jfac.or.kr/site/child/home,서울특별시 종로구 성균관로 91 - 0 국민생활관,37.590433999999995,126.9987747,N,N,N,N,Y,Y,N,N,N,Y,,,,,종로구,서울특별시
FC000934,평택시남부문예회관,2.0,공공(문예회관),1993.0,862.0,031-8024-5411,http://www.pyeongtaek.go.kr/pyeongtaek/contents.do?mId=0601060300,경기도 평택시 중앙로 277 (비전동),36.9909219,127.11427630000004,N,N,N,N,N,Y,Y,N,N,Y,,,,,평택시,경기도
FC002101,코리아블루스씨어터,1.0,민간(대학로 외),,50.0,070-4038-3686,https://www.koreablues.com/,서울특별시 용산구 청파로45길 5 (청파동3가),37.5441515,126.9701856,N,N,N,N,N,N,N,N,N,N,,,,,용산구,서울특별시
FC001769,우경아트홀,1.0,민간(대학로 외),2015.0,153.0,031-972-6900,http://www.wkarthall.co.kr/,경기도 고양시 덕양구 화신로272번길 11 (화정동),37.6313891,126.83101540000008,Y,Y,N,N,N,N,N,N,N,Y,,,,,고양시,경기도
FC003161,entry55 [사당],1.0,민간(대학로 외),2022.0,88.0,010-9602-4955,https://www.instagram.com/entry55_official/,서울특별시 동작구 동작대로1길 18(사당동),37.4774604,126.9803187,Y,Y,N,N,N,N,N,N,N,N,,,,,동작구,서울특별시
FC001387,대학로 두레홀 4관 (폐관),1.0,민간(대학로),2007.0,202.0,02-741-5978,,서울특별시 종로구 대학로12길 15 (동숭동),37.582696899999995,127.00283079999996,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC003240,트레이프조이드,1.0,민간(대학로 외),,0.0,,https://www.instagram.com/trapezoid137/,서울특별시 마포구 동교로 137(서교동),37.5553721,126.9173334,N,N,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC003237,노무현시민센터,1.0,민간(대학로 외),,128.0,,https://www.knowhow.or.kr/center/main.php,서울특별시 종로구 창덕궁길 73(원서동),37.5809051,126.9888483,N,N,N,N,N,N,N,N,N,Y,,,,,종로구,서울특별시
FC001439,베어홀(Bear Hall),1.0,민간(대학로 외),2011.0,202.0,02-2059-1697,https://www.daewoongholdings.com/bear_hall/about/location.web,서울특별시 강남구 봉은사로 644 (삼성동),37.5148701,127.0656969,N,Y,N,N,N,N,N,N,N,Y,,,,,강남구,서울특별시
FC003053,주말극장,1.0,민간(대학로 외),,0.0,010-8833-2852,https://blog.naver.com/NBlogTop.naver?isHttpsRedirect=true&blogId=lsstudio,서울특별시 영등포구 도림로126길 1(문래동3가),37.5139792,126.8965073,N,N,N,N,N,N,N,N,N,N,,,,,영등포구,서울특별시
FC001571,마리아칼라스홀,1.0,민간(대학로 외),2008.0,51.0,02-558-4588,http://mcallashall.co.kr/,서울특별시 강남구 영동대로 315 (대치동),37.50245760000001,127.0660219,Y,Y,N,N,N,N,N,N,N,Y,,,,,강남구,서울특별시
FC002128,라디오가가홀,1.0,민간(대학로 외),,130.0,02-335-1251,http://www.radiogaga.kr/,서울특별시 마포구 양화로11길 54 (서교동),37.5523013,126.9138334,N,Y,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC003116,서울생활문화센터 신도림 지하 소극장,1.0,민간(대학로 외),,73.0,,https://www.artgori.or.kr:40019/Default.asp,서울특별시 구로구 새말로 지하117-21(신도림동),37.5087701,126.8910805,N,N,N,N,N,N,N,N,N,N,,,,,구로구,서울특별시
FC001425,스튜디오 QDA(구. 춤공장),1.0,민간(대학로 외),2013.0,20.0,010-6228-5952,http://blog.daum.net/ironworksplay,서울특별시 영등포구 도림로126길 1 (문래동3가),37.5176033,126.89528900000003,N,N,N,N,N,N,N,N,N,N,,,,,영등포구,서울특별시
FC001527,성신여자대학교 돈암수정캠퍼스,1.0,민간(대학로 외),1995.0,100.0,02-920-7114,http://new.sungshin.ac.kr/html/themes/kor/html/map/map010406.html,서울특별시 성북구 보문로 34다길 2 (돈암동),37.5812163,127.01990460000002,Y,Y,Y,N,N,N,N,N,N,Y,,,,,성북구,서울특별시
FC002418,서경대학교 문예관,1.0,민간(대학로 외),1947.0,439.0,02-940-7114,https://www.skuniv.ac.kr/,서울특별시 성북구 서경로 124 (정릉동),37.6148682,127.0125904,Y,Y,Y,N,N,N,Y,N,Y,Y,,,,,성북구,서울특별시
FC001181,양평군민회관,1.0,공공(문예회관),1998.0,430.0,031-770-3770,http://lll.yp21.net/index.do?menuCd=DOM_000000101007002000,경기도 양평군 양평읍 마유산로 3,37.497344,127.4854623,N,N,N,N,N,N,N,N,N,Y,,,,,양평군,경기도
FC003228,고라니 특공대,1.0,기타(비공연장),,0.0,,,서울특별시 마포구 토정로 136(상수동),37.5452785,126.9263242,N,N,N,N,N,N,N,N,N,Y,,,,,마포구,서울특별시
FC003098,연극플레이스 혜화,1.0,민간(대학로),,162.0,,,서울특별시 종로구 대학로8가길 111(동숭동),37.5809723,127.003528,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC001566,진건아트홀,1.0,민간(대학로),2014.0,70.0,,http://blog.naver.com/jingunart,서울특별시 종로구 대학로11길 39 (명륜4가),37.5822688,126.99940830000004,N,N,N,N,N,N,N,N,N,Y,,,,,종로구,서울특별시
FC001927,아띠홀,1.0,민간(대학로 외),2017.0,180.0,032-623-4222,https://attihall.modoo.at/,인천광역시 서구 청라에메랄드로 99 (청라동),37.5336658,126.6557291,N,N,N,N,N,Y,N,N,N,Y,,,,,서구,인천광역시
FC001547,640아트타워,1.0,민간(대학로 외),2016.0,100.0,010-2262-2387,https://www.640art.com/,서울특별시 강남구 언주로172길 25 (신사동),37.5275659,127.03603429999998,N,Y,N,N,N,N,N,N,N,Y,,,,,강남구,서울특별시
FC000325,인천학생교육문화회관,2.0,공공(기타),2004.0,808.0,032-760-3400,http://www.iecs.go.kr/,인천광역시 중구 자유공원로 12 (인현동),37.475716899999995,126.6296972,N,Y,N,Y,Y,Y,N,N,N,Y,,,,,중구,인천광역시
FC002122,노들섬,5.0,공공(기타),,1072.0,02-6365-1008,http://nodeul.org/,서울특별시 용산구 양녕로 445 (이촌동),37.5170464,126.9602196,Y,Y,Y,N,N,N,N,N,N,N,,,,,용산구,서울특별시
